sat1_id,sat1_name,sat2_id,sat2_name,miss_distance_km,relative_velocity_km_s,bstar_1,bstar_2,target_risk_score
81102,OBJECT_81102,35771,OBJECT_35771,594.4055,13.1366,0.0014501,0.0029579,0.0002
81102,OBJECT_81102,33928,OBJECT_33928,792.7463,13.3101,0.0014501,0.00014369000000000003,0.0001
81102,OBJECT_81102,35956,OBJECT_35956,1690.0215,8.9356,0.0014501,0.002312,0.0002
81102,OBJECT_81102,34797,OBJECT_34797,634.4298,11.647,0.0014501,0.00053078,0.0002
81102,OBJECT_81102,36533,OBJECT_36533,1033.1016,10.7559,0.0014501,0.00025899,0.0002
81102,OBJECT_81102,33688,OBJECT_33688,1086.794,12.1566,0.0014501,0.0018723000000000001,0.0002
81102,OBJECT_81102,36005,OBJECT_36005,978.2679,12.0644,0.0014501,9.112900000000001e-05,0.0001
81102,OBJECT_81102,34446,OBJECT_34446,1285.6271,12.9013,0.0014501,6.302900000000001e-05,0.0001
81102,OBJECT_81102,33953,OBJECT_33953,1449.95,13.5146,0.0014501,0.00046932,0.0002
81102,OBJECT_81102,46271,OBJECT_46271,1790.0153,12.8793,0.0014501,0.00014435999999999998,0.0001
81102,OBJECT_81102,30400,OBJECT_30400,227.49,10.6259,0.0014501,0.0019207,0.0002
81102,OBJECT_81102,34366,OBJECT_34366,1400.1908,14.0621,0.0014501,0.00066266,0.0002
81102,OBJECT_81102,34792,OBJECT_34792,2255.8414,7.6134,0.0014501,0.0006128700000000001,0.0002
81102,OBJECT_81102,30108,OBJECT_30108,771.4145,14.1462,0.0014501,0.00024368000000000003,0.0002
81102,OBJECT_81102,29936,OBJECT_29936,2077.7527,13.3272,0.0014501,0.00012692,0.0001
81102,OBJECT_81102,31098,OBJECT_31098,1642.7763,11.8903,0.0014501,0.0020365,0.0002
81102,OBJECT_81102,30141,OBJECT_30141,205.1058,11.3631,0.0014501,0.0015808,0.0002
81102,OBJECT_81102,35204,OBJECT_35204,816.3612,6.6209,0.0014501,0.0012451,0.0002
81102,OBJECT_81102,33720,OBJECT_33720,848.681,15.0412,0.0014501,0.0005212099999999999,0.0002
81102,OBJECT_81102,87239,OBJECT_87239,1363.9046,13.8491,0.0014501,0.0017655000000000001,0.0002
81102,OBJECT_81102,36680,OBJECT_36680,1033.4834,14.0927,0.0014501,0.00022542000000000002,0.0002
81102,OBJECT_81102,30177,OBJECT_30177,32.527,8.7582,0.0014501,0.00040492,0.0002
81102,OBJECT_81102,35016,OBJECT_35016,2528.993,10.4183,0.0014501,0.00027733,0.0002
81102,OBJECT_81102,32316,OBJECT_32316,1332.1223,14.4117,0.0014501,0.00035758000000000003,0.0002
81102,OBJECT_81102,30127,OBJECT_30127,2965.8358,6.6691,0.0014501,0.0014226,0.0002
81102,OBJECT_81102,30093,OBJECT_30093,1596.9841,6.601,0.0014501,0.00046565,0.0002
2802,OBJECT_02802,81102,OBJECT_81102,2153.1322,7.5843,5.0439e-05,0.0014501,0.0002
81102,OBJECT_81102,31642,OBJECT_31642,1290.5313,13.7561,0.0014501,0.00022009000000000002,0.0002
81102,OBJECT_81102,31673,OBJECT_31673,701.8759,6.3547,0.0014501,8.7901e-05,0.0001
81102,OBJECT_81102,31499,OBJECT_31499,2093.3989,11.7698,0.0014501,0.0041294999999999995,0.0002
81102,OBJECT_81102,37687,OBJECT_37687,682.2307,15.4723,0.0014501,0.0028698,0.0002
81102,OBJECT_81102,36558,OBJECT_36558,1838.4581,8.7129,0.0014501,0.00047032000000000004,0.0002
81102,OBJECT_81102,31336,OBJECT_31336,900.1466,14.4409,0.0014501,0.00020277999999999998,0.0001
81102,OBJECT_81102,33913,OBJECT_33913,2013.9849,5.5395,0.0014501,0.00035608,0.0002
81102,OBJECT_81102,36162,OBJECT_36162,1563.02,12.9247,0.0014501,0.0016137000000000002,0.0002
81102,OBJECT_81102,34569,OBJECT_34569,2049.4351,4.9751,0.0014501,0.00027344,0.0001
81036,OBJECT_81036,81102,OBJECT_81102,3031.6688,4.5253,0.011944000000000001,0.0014501,0.0001
81102,OBJECT_81102,30594,OBJECT_30594,826.8773,6.7428,0.0014501,9.463200000000001e-05,0.0001
81102,OBJECT_81102,36153,OBJECT_36153,697.613,13.5786,0.0014501,0.0012471000000000001,0.0002
81102,OBJECT_81102,30859,OBJECT_30859,1052.0938,14.1422,0.0014501,0.0017774000000000002,0.0002
81102,OBJECT_81102,30382,OBJECT_30382,1094.2321,15.8177,0.0014501,0.00046107,0.0002
81102,OBJECT_81102,87211,OBJECT_87211,579.8056,15.7122,0.0014501,0.00037624999999999996,0.0002
81102,OBJECT_81102,32332,OBJECT_32332,1408.9336,14.1691,0.0014501,0.00047973,0.0002
81102,OBJECT_81102,36451,OBJECT_36451,1058.7242,13.9927,0.0014501,0.00045906,0.0002
81102,OBJECT_81102,35784,OBJECT_35784,1346.1574,12.4123,0.0014501,0.00010218000000000001,0.0001
81102,OBJECT_81102,31205,OBJECT_31205,1147.4353,13.1052,0.0014501,0.00011046000000000001,0.0001
81102,OBJECT_81102,31570,OBJECT_31570,895.1116,10.8171,0.0014501,0.001779,0.0002
81102,OBJECT_81102,30838,OBJECT_30838,720.9665,10.3569,0.0014501,0.0013805999999999998,0.0002
81102,OBJECT_81102,30432,OBJECT_30432,2550.4295,8.1089,0.0014501,0.00036203,0.0002
81102,OBJECT_81102,38818,OBJECT_38818,756.905,14.8881,0.0014501,0.00026508,0.0002
81102,OBJECT_81102,40803,OBJECT_40803,1147.7863,13.1869,0.0014501,0.00013557,0.0001
81102,OBJECT_81102,30947,OBJECT_30947,1934.409,7.3443,0.0014501,0.0001399,0.0001
81102,OBJECT_81102,31756,OBJECT_31756,653.6865,9.6724,0.0014501,0.0016167000000000002,0.0002
81102,OBJECT_81102,46451,OBJECT_46451,1140.3617,15.0825,0.0014501,0.001475,0.0002
81102,OBJECT_81102,31455,OBJECT_31455,309.1862,14.012,0.0014501,0.00022952,0.0002
81102,OBJECT_81102,33777,OBJECT_33777,504.6678,14.4702,0.0014501,0.00050733,0.0002
81102,OBJECT_81102,33915,OBJECT_33915,736.5727,13.5488,0.0014501,0.00021074,0.0002
81102,OBJECT_81102,30530,OBJECT_30530,114.8438,15.3754,0.0014501,0.0001698,0.0001
81102,OBJECT_81102,37498,OBJECT_37498,1902.094,5.9524,0.0014501,0.00046106000000000006,0.0002
81102,OBJECT_81102,46440,OBJECT_46440,559.7375,15.6326,0.0014501,0.00014416,0.0001
81102,OBJECT_81102,35918,OBJECT_35918,1169.1717,13.4486,0.0014501,0.00060011,0.0002
81102,OBJECT_81102,35465,OBJECT_35465,1520.2141,3.8934,0.0014501,0.00022962,0.0001
81102,OBJECT_81102,30282,OBJECT_30282,1566.4901,14.6859,0.0014501,0.00023759,0.0002
81102,OBJECT_81102,30648,OBJECT_30648,395.4351,13.4497,0.0014501,0.0014096,0.0002
81102,OBJECT_81102,33907,OBJECT_33907,2105.8767,13.0305,0.0014501,0.0011348999999999999,0.0002
81102,OBJECT_81102,30547,OBJECT_30547,3530.9991,8.2742,0.0014501,0.00013397000000000002,0.0001
81102,OBJECT_81102,35618,OBJECT_35618,844.1026,14.7257,0.0014501,0.00014919,0.0001
81102,OBJECT_81102,30862,OBJECT_30862,1233.1281,13.1384,0.0014501,0.0021379000000000003,0.0002
81102,OBJECT_81102,37548,OBJECT_37548,911.3176,14.1344,0.0014501,0.00048712,0.0002
81102,OBJECT_81102,47068,OBJECT_47068,3012.3036,2.4525,0.0014501,0.00032346,0.0
81102,OBJECT_81102,30287,OBJECT_30287,478.0336,15.6349,0.0014501,0.0007639000000000001,0.0002
81102,OBJECT_81102,31025,OBJECT_31025,398.6006,14.3561,0.0014501,0.00041966999999999997,0.0002
81102,OBJECT_81102,38516,OBJECT_38516,2013.8275,14.4245,0.0014501,9.2394e-05,0.0001
81102,OBJECT_81102,32207,OBJECT_32207,783.6908,15.0925,0.0014501,0.00011683,0.0001
81102,OBJECT_81102,38479,OBJECT_38479,1931.0642,4.835,0.0014501,0.0010397000000000002,0.0001
81102,OBJECT_81102,34576,OBJECT_34576,737.3833,9.7541,0.0014501,0.00047384,0.0002
81102,OBJECT_81102,31235,OBJECT_31235,2170.9327,11.7634,0.0014501,0.0015643000000000002,0.0002
81102,OBJECT_81102,29801,OBJECT_29801,727.9781,8.2629,0.0014501,8.2076e-05,0.0001
81102,OBJECT_81102,33837,OBJECT_33837,1510.7166,13.6328,0.0014501,0.00012425,0.0001
81102,OBJECT_81102,35154,OBJECT_35154,1950.7715,11.2265,0.0014501,0.00019114000000000002,0.0001
81102,OBJECT_81102,34651,OBJECT_34651,2686.3983,9.3881,0.0014501,0.0020293,0.0002
81102,OBJECT_81102,31293,OBJECT_31293,696.5268,15.0046,0.0014501,2.8801e-05,0.0001
81102,OBJECT_81102,37057,OBJECT_37057,1081.5832,15.2702,0.0014501,-1.2683e-05,0.0001
81102,OBJECT_81102,31206,OBJECT_31206,2495.4672,10.1268,0.0014501,0.00042034,0.0002
81102,OBJECT_81102,34059,OBJECT_34059,491.1055,5.1185,0.0014501,0.00039525,0.0001
81102,OBJECT_81102,30344,OBJECT_30344,1030.243,13.9714,0.0014501,0.0017081,0.0002
81102,OBJECT_81102,31456,OBJECT_31456,1099.72,13.5614,0.0014501,0.00046678999999999997,0.0002
81102,OBJECT_81102,35448,OBJECT_35448,1230.3039,12.1559,0.0014501,0.00055236,0.0002
81102,OBJECT_81102,31825,OBJECT_31825,700.5081,14.8671,0.0014501,0.00039111,0.0002
81102,OBJECT_81102,31516,OBJECT_31516,1816.7831,12.3938,0.0014501,0.00027187,0.0002
81102,OBJECT_81102,82617,OBJECT_82617,1694.2019,4.4157,0.0014501,8.5673e-05,0.0
81102,OBJECT_81102,32111,OBJECT_32111,1133.7936,14.8658,0.0014501,0.00012916,0.0001
81102,OBJECT_81102,34690,OBJECT_34690,671.3113,14.4556,0.0014501,0.00057598,0.0002
81102,OBJECT_81102,37683,OBJECT_37683,500.0141,6.4052,0.0014501,0.00069363,0.0002
81102,OBJECT_81102,31781,OBJECT_31781,1843.4345,8.0091,0.0014501,0.00095047,0.0002
81102,OBJECT_81102,41009,OBJECT_41009,820.2236,15.2749,0.0014501,0.0010577,0.0002
81102,OBJECT_81102,31987,OBJECT_31987,1313.3265,14.9,0.0014501,0.00059875,0.0002
81102,OBJECT_81102,47025,OBJECT_47025,1295.5366,6.1598,0.0014501,0.0012544,0.0002
81102,OBJECT_81102,34833,OBJECT_34833,1427.3571,13.7975,0.0014501,0.00039140999999999997,0.0002
81102,OBJECT_81102,82051,OBJECT_82051,376.0579,13.9779,0.0014501,0.0009186,0.0002
81102,OBJECT_81102,30724,OBJECT_30724,1882.8305,6.6526,0.0014501,0.00020962000000000002,0.0002
81102,OBJECT_81102,30092,OBJECT_30092,864.2653,7.4587,0.0014501,0.0002985,0.0002
28480,OBJECT_28480,81102,OBJECT_81102,2443.4814,7.8899,6.511900000000001e-05,0.0014501,0.0002
81102,OBJECT_81102,36173,OBJECT_36173,2349.1815,11.8465,0.0014501,0.00017308000000000002,0.0001
81102,OBJECT_81102,34004,OBJECT_34004,911.6108,11.2435,0.0014501,0.00066926,0.0002
81102,OBJECT_81102,34127,OBJECT_34127,1221.1302,12.8233,0.0014501,0.0007847300000000001,0.0002
81102,OBJECT_81102,81386,OBJECT_81386,1057.347,8.538,0.0014501,0.0010242,0.0002
81102,OBJECT_81102,35671,OBJECT_35671,1390.9099,12.6434,0.0014501,0.00010799,0.0001
81102,OBJECT_81102,37689,OBJECT_37689,1365.8927,14.5005,0.0014501,0.0016286,0.0002
81102,OBJECT_81102,31428,OBJECT_31428,787.9857,14.6709,0.0014501,0.00046715,0.0002
81102,OBJECT_81102,39778,OBJECT_39778,1288.2246,13.7142,0.0014501,0.00043577,0.0002
81102,OBJECT_81102,37094,OBJECT_37094,1634.3815,9.4488,0.0014501,0.00041638,0.0002
81102,OBJECT_81102,34302,OBJECT_34302,2535.5913,10.2351,0.0014501,0.00075701,0.0002
81102,OBJECT_81102,38474,OBJECT_38474,699.5654,15.1274,0.0014501,0.00021953,0.0002
81102,OBJECT_81102,33689,OBJECT_33689,624.2783,15.4276,0.0014501,0.0006153300000000001,0.0002
81102,OBJECT_81102,30275,OBJECT_30275,569.3064,13.8389,0.0014501,0.001379,0.0002
81102,OBJECT_81102,31742,OBJECT_31742,685.8229,6.4092,0.0014501,0.00035876,0.0002
81102,OBJECT_81102,30274,OBJECT_30274,742.8632,9.9737,0.0014501,0.0013904,0.0002
81102,OBJECT_81102,35717,OBJECT_35717,1225.4039,3.9438,0.0014501,0.00040221,0.0001
81102,OBJECT_81102,34641,OBJECT_34641,1746.1453,12.1577,0.0014501,0.00054754,0.0002
81102,OBJECT_81102,29930,OBJECT_29930,2993.467,8.1066,0.0014501,0.00015847,0.0001
81102,OBJECT_81102,34116,OBJECT_34116,737.401,5.4074,0.0014501,0.00044468999999999997,0.0002
81102,OBJECT_81102,30933,OBJECT_30933,601.7254,15.04,0.0014501,0.0023749,0.0002
81102,OBJECT_81102,29871,OBJECT_29871,934.8774,13.1338,0.0014501,0.0006274,0.0002
81102,OBJECT_81102,34738,OBJECT_34738,1329.9244,8.4571,0.0014501,0.00020198,0.0001
81102,OBJECT_81102,34146,OBJECT_34146,576.0916,14.5395,0.0014501,0.00053425,0.0002
81102,OBJECT_81102,33758,OBJECT_33758,2565.7367,3.2911,0.0014501,0.00046928,0.0
81102,OBJECT_81102,33908,OBJECT_33908,1229.2132,3.8484,0.0014501,0.0010038,0.0
81102,OBJECT_81102,30768,OBJECT_30768,529.6268,13.8444,0.0014501,0.0012831000000000001,0.0002
81102,OBJECT_81102,30113,OBJECT_30113,728.2914,6.6148,0.0014501,0.0010548,0.0002
81102,OBJECT_81102,38241,OBJECT_38241,987.6722,14.5863,0.0014501,0.00043729,0.0002
81102,OBJECT_81102,33726,OBJECT_33726,428.008,12.6819,0.0014501,0.00016450999999999998,0.0001
81102,OBJECT_81102,31735,OBJECT_31735,1148.1361,13.5707,0.0014501,0.00047002000000000003,0.0002
81102,OBJECT_81102,31769,OBJECT_31769,729.4541,15.3086,0.0014501,0.0012716,0.0002
81102,OBJECT_81102,31959,OBJECT_31959,2374.3674,6.0471,0.0014501,0.00085976,0.0002
81102,OBJECT_81102,30625,OBJECT_30625,276.1315,13.3752,0.0014501,0.0022287,0.0002
81102,OBJECT_81102,30199,OBJECT_30199,697.7534,15.6226,0.0014501,0.0005000400000000001,0.0002
81102,OBJECT_81102,29869,OBJECT_29869,2541.3081,11.8407,0.0014501,0.00023042,0.0002
81102,OBJECT_81102,33637,OBJECT_33637,489.6473,14.7938,0.0014501,0.0007449000000000001,0.0002
81102,OBJECT_81102,29976,OBJECT_29976,952.815,14.5688,0.0014501,0.00016445,0.0001
81102,OBJECT_81102,30157,OBJECT_30157,780.0772,13.2784,0.0014501,0.0014715000000000002,0.0002
81102,OBJECT_81102,81228,OBJECT_81228,1384.359,5.1925,0.0014501,0.00066997,0.0001
81102,OBJECT_81102,30365,OBJECT_30365,507.023,14.5726,0.0014501,0.00015729,0.0001
81102,OBJECT_81102,32130,OBJECT_32130,1501.5768,8.458,0.0014501,0.00014363,0.0001
81102,OBJECT_81102,30656,OBJECT_30656,1889.3799,7.8467,0.0014501,0.0012282,0.0002
81102,OBJECT_81102,34689,OBJECT_34689,2515.845,7.1205,0.0014501,0.0015501999999999998,0.0002
81102,OBJECT_81102,33722,OBJECT_33722,859.503,15.261,0.0014501,0.00031530999999999996,0.0002
81102,OBJECT_81102,33983,OBJECT_33983,705.2702,8.3864,0.0014501,0.00029731,0.0002
81102,OBJECT_81102,34885,OBJECT_34885,2260.9066,5.9641,0.0014501,0.00039798000000000004,0.0002
81102,OBJECT_81102,31985,OBJECT_31985,1533.3641,6.8323,0.0014501,0.00010876,0.0001
81102,OBJECT_81102,32160,OBJECT_32160,1216.2082,9.2929,0.0014501,0.00025007,0.0002
81102,OBJECT_81102,34732,OBJECT_34732,1256.1126,12.2024,0.0014501,7.1659e-05,0.0001
81102,OBJECT_81102,36664,OBJECT_36664,633.9131,15.7022,0.0014501,7.401200000000001e-05,0.0001
81102,OBJECT_81102,30217,OBJECT_30217,1190.1418,13.9983,0.0014501,0.00020467,0.0002
81102,OBJECT_81102,35997,OBJECT_35997,1925.2945,5.3281,0.0014501,0.00023096,0.0001
81102,OBJECT_81102,36263,OBJECT_36263,1491.3957,7.9911,0.0014501,0.0011601,0.0002
81102,OBJECT_81102,33912,OBJECT_33912,2046.8535,5.1873,0.0014501,0.00044307000000000005,0.0001
66004,OBJECT_66004,81102,OBJECT_81102,1066.6695,3.0112,7.1819e-05,0.0014501,0.0
81102,OBJECT_81102,35987,OBJECT_35987,533.3864,12.5431,0.0014501,0.00029293000000000006,0.0002
81102,OBJECT_81102,31482,OBJECT_31482,1260.2035,15.0801,0.0014501,0.00039573,0.0002
81102,OBJECT_81102,31757,OBJECT_31757,517.7097,15.6029,0.0014501,4.6093e-06,0.0001
81102,OBJECT_81102,37528,OBJECT_37528,710.0985,10.6186,0.0014501,0.00025903,0.0002
81102,OBJECT_81102,31618,OBJECT_31618,690.7489,9.5307,0.0014501,0.00015812,0.0001
81102,OBJECT_81102,31562,OBJECT_31562,2117.6801,8.9859,0.0014501,0.00050791,0.0002
81102,OBJECT_81102,33623,OBJECT_33623,1110.7482,12.9437,0.0014501,0.0023218,0.0002
81102,OBJECT_81102,33973,OBJECT_33973,486.5341,11.4569,0.0014501,8.3026e-05,0.0001
81102,OBJECT_81102,36074,OBJECT_36074,939.6504,13.3118,0.0014501,0.00059194,0.0002
81102,OBJECT_81102,31565,OBJECT_31565,473.9733,10.9479,0.0014501,0.001429,0.0002
81102,OBJECT_81102,31236,OBJECT_31236,1334.054,10.5657,0.0014501,0.0026923000000000003,0.0002
81102,OBJECT_81102,32163,OBJECT_32163,377.1532,15.4829,0.0014501,0.00048027,0.0002
81102,OBJECT_81102,33848,OBJECT_33848,1176.7598,14.1227,0.0014501,0.00049485,0.0002
81102,OBJECT_81102,82597,OBJECT_82597,2565.5713,11.4542,0.0014501,0.00034155000000000003,0.0002
81102,OBJECT_81102,36559,OBJECT_36559,1360.8963,13.6535,0.0014501,0.0018741,0.0002
81102,OBJECT_81102,32093,OBJECT_32093,750.3976,6.2355,0.0014501,0.00023127,0.0002
81102,OBJECT_81102,38057,OBJECT_38057,2630.4132,11.1592,0.0014501,0.0009070899999999999,0.0002
81102,OBJECT_81102,29870,OBJECT_29870,323.2183,12.9231,0.0014501,3.6933e-05,0.0001
81102,OBJECT_81102,35647,OBJECT_35647,1187.0258,9.9481,0.0014501,0.00025716,0.0002
81102,OBJECT_81102,30998,OBJECT_30998,1029.8441,13.4736,0.0014501,0.0016119,0.0002
81102,OBJECT_81102,35033,OBJECT_35033,2587.9153,6.699,0.0014501,0.00038367,0.0002
81102,OBJECT_81102,31016,OBJECT_31016,1257.0652,15.3298,0.0014501,0.00013885000000000001,0.0001
81102,OBJECT_81102,37701,OBJECT_37701,156.1076,13.0031,0.0014501,0.0016700999999999999,0.0002
81102,OBJECT_81102,34582,OBJECT_34582,1820.593,7.7699,0.0014501,0.0002943,0.0002
81102,OBJECT_81102,35625,OBJECT_35625,529.8625,14.6825,0.0014501,0.00051334,0.0002
81102,OBJECT_81102,34145,OBJECT_34145,704.9805,13.6191,0.0014501,0.0007867,0.0002
81102,OBJECT_81102,33922,OBJECT_33922,1779.3816,8.8532,0.0014501,0.00026910000000000004,0.0002
81102,OBJECT_81102,37565,OBJECT_37565,774.976,14.9043,0.0014501,0.00031234000000000004,0.0002
81102,OBJECT_81102,35680,OBJECT_35680,983.3803,15.0051,0.0014501,0.0005526,0.0002
81102,OBJECT_81102,31656,OBJECT_31656,501.801,15.5776,0.0014501,0.0011223,0.0002
81102,OBJECT_81102,34021,OBJECT_34021,565.9316,9.9969,0.0014501,0.00027572,0.0002
81102,OBJECT_81102,30761,OBJECT_30761,2211.6306,11.5208,0.0014501,0.00050893,0.0002
81102,OBJECT_81102,31228,OBJECT_31228,2255.8401,9.0495,0.0014501,0.0003545,0.0002
81102,OBJECT_81102,46987,OBJECT_46987,1458.0683,10.8863,0.0014501,0.0016457,0.0002
81102,OBJECT_81102,31097,OBJECT_31097,351.7076,11.5523,0.0014501,0.0018446,0.0002
81102,OBJECT_81102,36222,OBJECT_36222,1069.7277,14.1992,0.0014501,0.0005082999999999999,0.0002
81102,OBJECT_81102,38493,OBJECT_38493,4757.2992,10.725,0.0014501,0.00036536,0.0002
81102,OBJECT_81102,38483,OBJECT_38483,1354.4853,13.7315,0.0014501,0.00040579,0.0002
81102,OBJECT_81102,29912,OBJECT_29912,283.9495,13.3382,0.0014501,0.0011534,0.0002
81102,OBJECT_81102,33838,OBJECT_33838,1687.08,7.9914,0.0014501,0.00026640999999999996,0.0002
81102,OBJECT_81102,30446,OBJECT_30446,1356.4047,13.6418,0.0014501,0.00095937,0.0002
81102,OBJECT_81102,34965,OBJECT_34965,272.0015,9.8058,0.0014501,0.00018840000000000003,0.0001
81102,OBJECT_81102,34998,OBJECT_34998,1020.6931,7.2444,0.0014501,0.00032767,0.0002
81102,OBJECT_81102,35837,OBJECT_35837,259.3741,6.4444,0.0014501,0.0031054,0.0002
81102,OBJECT_81102,30200,OBJECT_30200,274.1308,6.8402,0.0014501,9.3106e-05,0.0001
81102,OBJECT_81102,31226,OBJECT_31226,1614.6191,14.7144,0.0014501,0.00011011,0.0001
81102,OBJECT_81102,35109,OBJECT_35109,1648.966,14.6133,0.0014501,0.0002196,0.0002
81102,OBJECT_81102,35299,OBJECT_35299,458.4844,14.4638,0.0014501,0.00066659,0.0002
81102,OBJECT_81102,35660,OBJECT_35660,1081.2847,9.4333,0.0014501,0.00027,0.0002
81102,OBJECT_81102,31029,OBJECT_31029,2936.525,8.3091,0.0014501,0.00022946000000000002,0.0002
81102,OBJECT_81102,31754,OBJECT_31754,1720.443,14.039,0.0014501,0.0005028700000000001,0.0002
81102,OBJECT_81102,37448,OBJECT_37448,1184.3276,14.086,0.0014501,0.00078845,0.0002
81102,OBJECT_81102,34508,OBJECT_34508,2328.7142,11.7133,0.0014501,0.0007427,0.0002
81102,OBJECT_81102,34321,OBJECT_34321,973.094,7.5706,0.0014501,0.00033935,0.0002
81102,OBJECT_81102,30846,OBJECT_30846,493.7039,7.2863,0.0014501,0.00043578000000000003,0.0002
81102,OBJECT_81102,40230,OBJECT_40230,1253.2345,4.1346,0.0014501,0.00042912,0.0001
81102,OBJECT_81102,30677,OBJECT_30677,262.7163,15.1366,0.0014501,0.00073788,0.0002
81102,OBJECT_81102,30109,OBJECT_30109,670.0193,14.1211,0.0014501,0.00017893,0.0001
81102,OBJECT_81102,37712,OBJECT_37712,514.2987,10.7283,0.0014501,0.00023628,0.0002
81102,OBJECT_81102,36366,OBJECT_36366,256.8814,8.8501,0.0014501,0.00091442,0.0002
81102,OBJECT_81102,34967,OBJECT_34967,1013.9749,6.3746,0.0014501,0.00029545,0.0002
81102,OBJECT_81102,34846,OBJECT_34846,1353.4553,7.1198,0.0014501,0.00043945000000000003,0.0002
81102,OBJECT_81102,36719,OBJECT_36719,2527.8779,11.7061,0.0014501,0.00045305000000000003,0.0002
81102,OBJECT_81102,30454,OBJECT_30454,2143.7947,11.5726,0.0014501,0.0012393999999999999,0.0002
81102,OBJECT_81102,36272,OBJECT_36272,2359.1238,6.3293,0.0014501,0.00020655,0.0002
81102,OBJECT_81102,35453,OBJECT_35453,401.3014,14.2532,0.0014501,0.00039098000000000003,0.0002
81102,OBJECT_81102,31782,OBJECT_31782,896.36,8.938,0.0014501,0.00021284,0.0002
81102,OBJECT_81102,31241,OBJECT_31241,604.5453,9.2078,0.0014501,0.000378,0.0002
81102,OBJECT_81102,30925,OBJECT_30925,891.0406,10.9982,0.0014501,0.0017865000000000001,0.0002
5560,OBJECT_05560,81102,OBJECT_81102,1439.6921,13.1268,9.6779e-05,0.0014501,0.0003
81102,OBJECT_81102,46972,OBJECT_46972,966.8326,14.415,0.0014501,0.00018036,0.0001
81102,OBJECT_81102,30072,OBJECT_30072,2787.5457,9.7292,0.0014501,0.0015543000000000002,0.0002
81102,OBJECT_81102,37928,OBJECT_37928,1904.1874,7.0577,0.0014501,0.00036453,0.0002
81102,OBJECT_81102,35480,OBJECT_35480,271.0408,14.8717,0.0014501,0.00031351,0.0002
81102,OBJECT_81102,34117,OBJECT_34117,796.9416,13.681,0.0014501,0.00035841000000000003,0.0002
81102,OBJECT_81102,38725,OBJECT_38725,361.5133,11.4566,0.0014501,0.0017272000000000001,0.0002
81102,OBJECT_81102,36459,OBJECT_36459,978.6196,14.065,0.0014501,0.00029667,0.0002
81102,OBJECT_81102,34430,OBJECT_34430,2607.2248,11.1826,0.0014501,0.00021235,0.0002
81102,OBJECT_81102,31365,OBJECT_31365,430.511,13.8608,0.0014501,0.0012797,0.0002
81102,OBJECT_81102,35233,OBJECT_35233,558.591,13.0903,0.0014501,0.0014821,0.0002
81102,OBJECT_81102,29874,OBJECT_29874,1927.6693,7.4468,0.0014501,0.0014329,0.0002
81102,OBJECT_81102,32106,OBJECT_32106,1075.8025,14.2731,0.0014501,0.0010714,0.0002
81102,OBJECT_81102,37908,OBJECT_37908,888.267,14.9888,0.0014501,0.00034797,0.0002
81102,OBJECT_81102,31753,OBJECT_31753,608.3858,15.334,0.0014501,0.00016143,0.0001
81102,OBJECT_81102,33986,OBJECT_33986,1962.7812,10.7773,0.0014501,0.00041868,0.0002
81102,OBJECT_81102,30068,OBJECT_30068,1528.6548,14.1234,0.0014501,0.00013854,0.0001
81102,OBJECT_81102,34609,OBJECT_34609,1054.5674,10.3914,0.0014501,0.0006068099999999999,0.0002
81102,OBJECT_81102,30306,OBJECT_30306,649.488,15.5395,0.0014501,0.0005255800000000001,0.0002
81102,OBJECT_81102,33842,OBJECT_33842,1315.1301,4.2478,0.0014501,0.0001661,0.0
81102,OBJECT_81102,34388,OBJECT_34388,1861.1936,3.8466,0.0014501,0.00039706999999999996,0.0
81102,OBJECT_81102,34097,OBJECT_34097,1566.5315,14.9538,0.0014501,0.0006051499999999999,0.0002
81102,OBJECT_81102,33716,OBJECT_33716,345.5759,10.5326,0.0014501,7.8403e-05,0.0001
81102,OBJECT_81102,32136,OBJECT_32136,643.9483,14.6126,0.0014501,0.00018369,0.0001
81102,OBJECT_81102,32343,OBJECT_32343,428.203,14.0756,0.0014501,0.00013737,0.0001
81102,OBJECT_81102,38028,OBJECT_38028,884.6462,14.9939,0.0014501,0.00019878000000000002,0.0001
81102,OBJECT_81102,30102,OBJECT_30102,851.2421,15.0372,0.0014501,0.00023874,0.0002
81102,OBJECT_81102,35975,OBJECT_35975,2257.5582,13.5748,0.0014501,0.00045083,0.0002
81102,OBJECT_81102,31010,OBJECT_31010,2964.0722,7.236,0.0014501,0.0022193,0.0002
81102,OBJECT_81102,30575,OBJECT_30575,1714.2331,13.4847,0.0014501,0.00062508,0.0002
81102,OBJECT_81102,34875,OBJECT_34875,1865.4552,7.3156,0.0014501,0.00027197,0.0002
81102,OBJECT_81102,30661,OBJECT_30661,1415.9721,7.2915,0.0014501,8.5136e-05,0.0001
81102,OBJECT_81102,33966,OBJECT_33966,1146.9791,13.7012,0.0014501,0.00027785,0.0002
81102,OBJECT_81102,32326,OBJECT_32326,556.2779,7.5703,0.0014501,0.00022906,0.0002
81102,OBJECT_81102,40793,OBJECT_40793,2403.5888,5.0937,0.0014501,0.00045972000000000005,0.0001
81102,OBJECT_81102,34387,OBJECT_34387,2702.7751,4.1255,0.0014501,0.00017556,0.0
81102,OBJECT_81102,35062,OBJECT_35062,389.6681,10.7532,0.0014501,0.00070378,0.0002
